Time (s),FP1_Filtered,FP2_Filtered
29.1,7200.369790950476,-9271.583694225592
29.1,7202.259640279835,-9267.643533850403
29.1,7204.542605061128,-9264.921980099796
29.1,7206.683924743547,-9263.675048195755
29.1,7208.638343719858,-9263.528933138916
29.1,7210.858213711786,-9263.659118661506
29.1,7213.157075346699,-9263.542672701802
29.1,7214.619090976853,-9263.141911720986
29.1,7214.851082811281,-9262.380093657377
29.1,7214.359715732296,-9260.960983430552
29.1,7213.413984379926,-9258.807098685658
29.1,7211.551003155126,-9256.166167685908
29.1,7208.710029331212,-9253.083691731876
29.1,7205.968521382974,-9249.228616373744
29.1,7204.539302697412,-9244.512228451951
29.1,7204.775612418986,-9239.489088524313
29.1,7206.740545146007,-9234.831894104498
29.1,7210.890742956068,-9230.716074372254
29.1,7217.261332536581,-9226.995729597418
29.1,7224.503952787749,-9223.642492617737
29.1,7230.6431109122805,-9220.679336541505
29.1,7234.475744116685,-9218.052671775353
29.1,7235.567636023269,-9216.06793802773
29.1,7233.508767781431,-9215.728218699993
29.1,7228.336104428757,-9218.073866992421
29.2,7221.496653170686,-9223.131798199249
29.2,7215.258491294342,-9229.768152159691
29.2,7210.999990637878,-9236.395007085981
29.2,7208.763310374849,-9241.470784575225
29.2,7208.252448083832,-9243.645852385485
29.2,7209.15436584985,-9242.258851917746
29.2,7210.42055136472,-9237.985735066954
29.2,7210.489916020442,-9232.589747106233
29.2,7208.817648099645,-9227.786054213173
29.2,7206.449166358439,-9224.503910209953
29.2,7204.719087612893,-9223.060674627774
29.2,7204.157536375581,-9223.344151956268
29.2,7204.980488578197,-9224.533766090959
29.2,7207.589994173403,-9225.201676919807
29.2,7211.800562074262,-9224.231385963965
29.2,7216.322247346472,-9221.529873923102
29.2,7219.883957822989,-9217.698600641148
29.2,7222.390160923084,-9213.399611017961
29.2,7224.252850131205,-9209.348079022911
29.2,7225.148791510147,-9206.49156029429
29.2,7224.339103571251,-9205.608340136587
29.2,7221.840747031588,-9206.788717966014
29.2,7218.4043527126,-9209.620300651992
29.2,7214.670850937169,-9213.657669866916
29.2,7211.30232852144,-9218.281368892764
29.3,7209.650171958496,-9222.311509235991
29.3,7211.065370376673,-9224.402340344883
29.3,7215.330422831957,-9223.977481194199
29.3,7220.623408503402,-9221.485181058672
29.3,7225.176008451943,-9217.802359234583
29.3,7228.2270006079925,-9213.803009434318
29.3,7229.45455608812,-9210.419250823279
29.3,7228.705518622075,-9208.458590492532
29.3,7226.7337069841415,-9208.049476775583
29.3,7225.189033701066,-9208.594963607646
29.3,7225.187235958338,-9209.431005870867
29.3,7226.5147767313065,-9210.188310630909
29.3,7228.655222379831,-9210.432940487526
29.3,7231.734202946776,-9209.52716584715
29.3,7235.779989253751,-9207.269153545305
29.3,7239.842033712412,-9204.370845848953
29.3,7242.752658316485,-9201.93843970361
29.3,7244.297017586046,-9200.670847292866
29.3,7244.880540101288,-9200.755943006296
29.3,7244.5943763442865,-9202.10665582758
29.3,7243.542250404944,-9204.20129357037
29.3,7242.644289969543,-9205.975611992206
29.3,7242.974332329871,-9206.514676563027
29.3,7244.359987018627,-9205.910629459526
29.3,7245.562602917281,-9205.078958225096
29.4,7245.798150535479,-9204.769530062136
29.4,7245.218498071498,-9205.0761596874
29.4,7244.03713357914,-9205.725951636994
29.4,7242.323171610151,-9206.286365258073
29.4,7240.830291817569,-9206.093234080194
29.4,7240.882958128941,-9204.605709900256
29.4,7242.911244466774,-9202.111349934712
29.4,7245.883913194165,-9199.703147867609
29.4,7248.597481641688,-9198.33402497782
29.4,7250.740619868065,-9198.15860790873
29.4,7252.316193429736,-9198.83133630341
29.4,7253.002201490448,-9199.931290723402
29.4,7252.815260805668,-9200.868795951506
29.4,7252.616132508607,-9200.93696986589
29.4,7253.072637270186,-9199.987007970116
29.4,7253.644203625762,-9198.824503847669
29.4,7253.397567036169,-9198.527501310853
29.4,7252.346517328749,-9199.502108588536
29.4,7251.157646607774,-9201.432415075942
29.4,7250.009624695793,-9203.806429862636
29.4,7248.739484448284,-9206.048851075777
29.4,7247.817871593946,-9207.42227978221
29.4,7248.109049733704,-9207.43150734768
29.4,7249.71713131152,-9206.36638651234
29.4,7252.008536410072,-9205.039893711302
29.5,7254.7263529805205,-9203.996365523952
29.5,7258.064355011525,-9203.33253947527
29.5,7261.546910534392,-9203.178020492156
29.5,7263.904279816905,-9203.789051590074
29.5,7264.417731468058,-9205.073162570005
29.5,7263.548984091458,-9206.520278410118
29.5,7261.95738719898,-9207.789451872433
29.5,7259.823130945655,-9208.954540579976
29.5,7257.546656694923,-9210.00440335234
29.5,7256.101862960191,-9210.554551079882
29.5,7255.92935163431,-9210.333901224038
29.5,7256.176165395666,-9209.584760096426
29.5,7255.789977861405,-9208.684323489402
29.5,7254.838300544328,-9207.711273126228
29.5,7254.114727027822,-9206.694640133273
29.5,7254.093256605498,-9205.911555688537
29.5,7255.0674852754055,-9205.482616129902
29.5,7257.653240402639,-9204.926898365698
29.5,7261.999503486969,-9203.618950853348
29.5,7266.755599359819,-9201.590437984463
29.5,7269.910216390685,-9199.49061704086
29.5,7270.689821855527,-9197.887651026902
29.5,7269.866500321273,-9197.023342630057
29.5,7268.391287224019,-9197.100842312359
29.5,7266.699017102947,-9198.247089849296
29.6,7265.2402804195435,-9200.139677317673
29.6,7264.464316410251,-9202.147032728837
29.6,7263.943961535968,-9203.945700876227
29.6,7262.528400283432,-9205.603328539684
29.6,7259.847147474956,-9206.989981484701
29.6,7256.906339585385,-9207.589164037017
29.6,7254.831100435326,-9207.098160538144
29.6,7253.823133754635,-9205.84491218311
29.6,7253.741586209044,-9204.437956442443
29.6,7254.723023213658,-9203.392784396883
29.6,7256.468161349459,-9203.272893095733
29.6,7257.688732734585,-9204.66072699478
29.6,7257.197718903706,-9207.508583236082
29.6,7255.134470498221,-9210.787877758698
29.6,7252.412770669776,-9213.223800041824
29.6,7249.50346871171,-9214.270735389055
29.6,7246.602175947241,-9214.149254117818
29.6,7244.451702638069,-9213.279085208844
29.6,7243.837685382105,-9212.13158209127
29.6,7244.384326052121,-9211.368851747453
29.6,7244.82777475856,-9211.489917704297
29.6,7244.462946143671,-9212.292568473164
29.6,7243.473670231271,-9213.113365162311
29.6,7241.97678528953,-9213.621672738336
29.6,7239.848096214824,-9214.007499942574
29.7,7237.644656781155,-9214.449605855969
29.7,7236.60376704589,-9214.903965400468
29.7,7237.269452679978,-9215.478615563667
29.7,7238.901215957069,-9216.495602484425
29.7,7240.575032175322,-9217.971912738862
29.7,7242.029459545616,-9219.43824004453
29.7,7243.0512485851095,-9220.464751659481
29.7,7243.031890303319,-9220.97680930647
29.7,7241.901051267096,-9220.85581794447
29.7,7240.789823160687,-9219.699019454463
29.7,7240.952158357807,-9217.364320761866
29.7,7242.496409912714,-9214.444933855551
29.7,7244.806954472865,-9211.819671527968
29.7,7247.573877854911,-9209.945012155105
29.7,7250.536458447849,-9208.87897841416
29.7,7252.739037323808,-9208.667525429018
29.7,7253.139372170166,-9209.231452102877
29.7,7251.8304167162605,-9210.075719211884
29.7,7249.81635854862,-9210.644327071292
29.7,7247.770009265027,-9210.939666159196
29.7,7245.895262256997,-9211.381731021285
29.7,7244.787044129853,-9212.102481283891
29.7,7245.247936335008,-9212.798611717124
29.7,7247.061899855759,-9213.242254467212
29.7,7248.926145030165,-9213.464441543882
29.8,7249.886229995346,-9213.39837519501
29.8,7250.017946398626,-9212.833754866771
29.8,7249.509625669995,-9211.86268753599
29.8,7248.102616521993,-9210.926053601233
29.8,7245.914125319722,-9210.233110708676
29.8,7243.85911795918,-9209.554563636137
29.8,7242.532746773725,-9208.82615789707
29.8,7241.336854670795,-9208.568990548329
29.8,7239.3590450596275,-9209.423638864044
29.8,7236.50050839636,-9211.582152841429
29.8,7233.125567293301,-9214.911771870307
29.8,7229.344523785938,-9219.213729486184
29.8,7225.5220298842505,-9223.954078919272
29.8,7222.8607768967395,-9228.096963168266
29.8,7222.311653365439,-9230.780607044635
29.8,7223.0673464800775,-9232.098446096588
29.8,7223.07714574029,-9232.852066492107
29.8,7220.999263410587,-9233.669122059402
29.8,7216.959189522821,-9234.713314533661
29.8,7211.78385863843,-9236.005488568124
29.8,7206.630469015278,-9237.42356791599
29.8,7203.254503992925,-9238.400288143132
29.8,7203.2443297351265,-9238.213971220219
29.8,7206.400261628328,-9236.779622104867
29.8,7210.639529920292,-9234.798788831446
29.9,7213.8841981089145,-9233.046004466765
29.9,7215.3992920021665,-9231.885206079916
29.9,7215.210861808283,-9231.518443467694
29.9,7213.380614209344,-9232.151583297898
29.9,7210.501028253176,-9233.622107177256
29.9,7207.982508499728,-9235.255275833739
29.9,7206.953374524926,-9236.399889336722
29.9,7207.345570820597,-9236.82248725737
29.9,7208.647559208638,-9236.364761152432
29.9,7210.887299096966,-9234.651349861972
29.9,7214.087276458988,-9231.585428731025
29.9,7217.363199285703,-9227.883449943072
29.9,7219.578998551421,-9224.67241427019
29.9,7220.604059612157,-9222.67354314152
29.9,7221.042073439653,-9222.076423298558
29.9,7221.007648197613,-9222.921071132603
29.9,7220.137516782639,-9225.063776733656
29.9,7218.64332476924,-9227.859812567769
29.9,7217.338064132553,-9230.407285582982
29.9,7216.614918598722,-9232.16699983617
29.9,7216.338514727894,-9233.006442119484
29.9,7216.734271709963,-9232.762533063946
29.9,7218.228813271728,-9231.346794525134
29.9,7220.038821805786,-9229.399946282314
29.9,7219.92507194934,-9228.313173610779
30.0,7216.064478623257,-9229.252979658766
30.0,7208.895683239287,-9232.259733332841
30.0,7201.2851483129725,-9236.148919834743
30.0,7197.912542467407,-9238.757540219669
30.0,7204.388991729211,-9237.344729793058
30.0,7224.596243890132,-9229.880270195135
30.0,7256.315006828989,-9217.119260080897
30.0,7289.231606777572,-9203.507540669872
30.0,7309.181327456937,-9195.20759794667
30.0,7306.736374439316,-9196.24826697762
30.0,7283.453002595206,-9205.879259352414
30.0,7250.620524491087,-9219.323618780107
30.0,7221.703980142637,-9231.166745858221
30.0,7204.844669394627,-9238.428367378468
30.0,7200.773809558188,-9241.091415343459
30.0,7205.596903118941,-9240.64482984539
30.0,7214.168222045443,-9238.707130345167
30.0,7221.906444332824,-9236.56959501191
30.0,7226.087325213114,-9234.978747264955
30.0,7226.876033501039,-9233.896396436649
30.0,7226.55482768832,-9232.8401691447
30.0,7227.103954136638,-9231.699109699231
30.0,7228.818527504531,-9230.953840883341
30.0,7231.133234879968,-9231.048878800428
30.0,7233.600563252414,-9231.98339903551
30.1,7235.518571192224,-9233.659387366579
30.1,7235.673000832646,-9236.130352581486
30.1,7233.444614361801,-9239.1767358352
30.1,7229.674274256172,-9242.015204394227
30.1,7225.7201669856095,-9243.818566141856
30.1,7222.182540766393,-9244.299427103393
30.1,7219.226300194287,-9243.526034264234
30.1,7217.451632481063,-9241.534938773684
30.1,7217.357400094188,-9238.574654140477
30.1,7218.251100992628,-9235.468729461807
30.1,7218.7155571241965,-9233.178420383
30.1,7218.068077190315,-9232.013508848566
30.1,7216.551219774106,-9231.618223611762
30.1,7214.339949887715,-9231.610455418806
30.1,7211.4263102513405,-9231.822336479036
30.1,7208.45325370984,-9232.043939238594
30.1,7206.5080033201275,-9232.090006952109
30.1,7205.748625232007,-9232.191559635092
30.1,7205.072732815653,-9232.853554345986
30.1,7203.408280095205,-9234.201852918128
30.1,7200.533832077239,-9235.863170857556
30.1,7196.4634075031445,-9237.570779744377
30.1,7191.1188361985205,-9239.424668259466
30.1,7185.204143355607,-9241.381375747926
30.1,7180.511020774696,-9242.961925921916
30.2,7178.5437269146105,-9243.776623810892
30.2,7179.312145086246,-9243.995429647963
30.2,7181.945702930312,-9244.017547495248
30.2,7185.731145205427,-9244.018149770909
30.2,7189.819576099178,-9244.121542805427
30.2,7192.682556055113,-9244.621778414177
30.2,7193.006584834695,-9245.539983607247
30.2,7190.926151968253,-9246.184175065884
30.2,7187.576283687964,-9245.651439729863
30.2,7183.7339810012945,-9243.729330391345
30.2,7179.731198659906,-9241.004496648487
30.2,7176.304513508526,-9238.282313376963
30.2,7174.32893630156,-9236.30968952146
30.2,7173.64412811624,-9235.840223104578
30.2,7173.1179122735475,-9237.307848609302
30.2,7171.996946976191,-9240.30775854538
30.2,7170.327860163645,-9243.839735969861
30.2,7168.013185545073,-9247.184896351293
30.2,7164.559942750388,-9250.210843372826
30.2,7160.124406838186,-9252.844481102888
30.2,7155.819883437335,-9254.78535276981
30.2,7152.4741110894065,-9255.906610804655
30.2,7149.917178927747,-9256.446877804774
30.2,7148.020238139604,-9256.540090750561
30.2,7147.56088257559,-9255.977968864276
30.3,7149.306375998945,-9254.758222731274
30.3,7152.892527859452,-9253.513637467257
30.3,7157.327401718236,-9253.04241485586
30.3,7161.961507370549,-9253.674848525003
30.3,7166.153255726155,-9255.38044148674
30.3,7168.636691915426,-9258.116111179253
30.3,7168.385992156398,-9261.582647258174
30.3,7165.952467598494,-9264.867342892845
30.3,7163.064821908487,-9266.879597522686
30.3,7161.064138565662,-9267.15425324796
30.3,7160.5077844251255,-9265.932338404311
30.3,7161.91522728387,-9263.654411541518
30.3,7165.622497988177,-9260.861716693023
30.3,7170.74330359044,-9258.45964602171
30.3,7175.3559569095705,-9257.399501566995
30.3,7178.104165327207,-9257.868674312553
30.3,7178.884006486383,-9259.178287700084
30.3,7177.857386778915,-9260.583372131849
30.3,7174.860727157176,-9261.85140736912
30.3,7170.2621095375,-9262.958472923201
30.3,7165.47645060109,-9263.733085952716
30.3,7161.9544930981065,-9264.055430917346
30.3,7160.254064298936,-9264.010702856069
30.3,7160.511023477638,-9263.578295510897
30.3,7162.921641757256,-9262.544842656722
30.4,7166.967545409475,-9261.036294416768
30.4,7170.867085645954,-9259.785936051656
30.4,7172.792278251124,-9259.480384517889
30.4,7172.370515342809,-9260.062428104735
30.4,7170.369790056861,-9261.003719203967
30.4,7167.45145503357,-9262.001653858935
30.4,7164.105050494843,-9263.027683449984
30.4,7161.301862816726,-9263.967788781161
30.4,7159.9855329619,-9264.751797917377
30.4,7159.911220348681,-9265.731879743062
30.4,7159.938752609234,-9267.408458123926
30.4,7159.502437311773,-9269.750327039032
30.4,7158.928653359908,-9272.181639703525
30.4,7158.3595742604175,-9274.218120057432
30.4,7157.442751217339,-9275.688772368738
30.4,7156.2892113844355,-9276.355848742829
30.4,7155.684412709545,-9275.864005041327
30.4,7155.926157623714,-9274.23233829024
30.4,7156.359605984254,-9271.95255038524
30.4,7156.545323140808,-9269.403212135414
30.4,7157.018959845354,-9266.567047234188
30.4,7158.291859999136,-9263.527830930549
30.4,7159.882536387904,-9260.819582924536
30.4,7161.028103193934,-9258.994159975864
30.4,7161.651169050186,-9258.20900844221
30.5,7161.853355714166,-9258.533998804305
30.5,7161.117891837796,-9260.245823181784
30.5,7158.9907302520405,-9263.344037094996
30.5,7156.148594306144,-9267.020607983679
30.5,7153.842868803808,-9270.078247511556
30.5,7152.5390541042825,-9271.761410544237
30.5,7151.957675200569,-9271.859533378572
30.5,7152.121621271309,-9270.289695405047
30.5,7153.263329816095,-9267.158580905361
30.5,7154.755072749359,-9263.16930592356
30.5,7155.236207733154,-9259.409275766835
30.5,7154.033785166961,-9256.622472607613
30.5,7151.633130230663,-9255.024250591992
30.5,7148.65550164109,-9254.753566002804
30.5,7145.344437222238,-9255.961329737298
30.5,7142.2899054407735,-9258.329045314527
30.5,7140.589226825107,-9260.983854916363
30.5,7140.714458858804,-9263.121188001043
30.5,7141.99105544578,-9264.391325080991
30.5,7143.709416701348,-9264.591987641521
30.5,7145.993113849839,-9263.501622707297
30.5,7149.007951612389,-9261.338493996698
30.5,7152.11607548724,-9258.983987082467
30.5,7154.605048862009,-9257.332208494414
30.5,7156.6479852535585,-9256.61184220277
30.6,7158.721386663366,-9256.592647480627
30.6,7160.591511465839,-9257.11414289662
30.6,7161.775348126719,-9258.01311807625
30.6,7162.616356069928,-9258.825417202454
30.6,7163.9556049935645,-9259.09690038839
30.6,7165.959798833147,-9258.919100168021
30.6,7168.156680401078,-9258.759400388282
30.6,7170.4000262330255,-9258.864827840025
30.6,7172.778219841814,-9259.242205398556
30.6,7174.621829348011,-9260.102252846254
30.6,7174.687215223013,-9261.79060318791
30.6,7172.558359909468,-9264.232950444486
30.6,7169.011779515529,-9266.894255837258
30.6,7164.838159618423,-9269.33759386641
30.6,7160.251368605921,-9271.367368833897
30.6,7155.730433214775,-9272.548875446655
30.6,7152.399157432151,-9272.144459189134
30.6,7150.968786986471,-9269.845926502454
30.6,7151.0716811785815,-9266.25384042452
30.6,7152.182779878019,-9262.42000323667
30.6,7154.394347827122,-9259.23132577156
30.6,7157.582358511355,-9257.369093478246
30.6,7160.547550475956,-9257.317210663716
30.6,7161.890899551492,-9258.909797819479
30.6,7161.316320270822,-9261.135166220574
30.7,7159.34702264288,-9262.863383749935
30.7,7156.310476811499,-9263.69583464333
30.7,7152.53955162596,-9263.863978203612
30.7,7149.130470680162,-9263.599734268657
30.7,7147.319878663378,-9263.058565970756
30.7,7147.101595873315,-9262.644081310156
30.7,7147.33323651623,-9262.829614207792
30.7,7147.142267252034,-9263.651932769459
30.7,7146.34733403388,-9264.82300499408
30.7,7144.647315964735,-9266.323673643104
30.7,7141.610994712616,-9268.410228220571
30.7,7137.7632338551575,-9270.978804619854
30.7,7134.64886783749,-9273.386302839173
30.7,7133.331704374163,-9275.031992495915
30.7,7133.56045578578,-9275.73651677221
